I0624 20:37:35.970782 16949 fragment_loader.cc:23] [worker1]: Begin loading rfile...
I0624 20:37:36.028973 16596 fragment_loader.cc:23] [worker2]: Begin loading rfile...
I0624 20:37:36.077271  7065 fragment_loader.cc:23] [worker3]: Begin loading rfile...
I0624 20:37:36.084792 25120 fragment_loader.cc:23] [worker8]: Begin loading rfile...
I0624 20:37:36.134640 17934 fragment_loader.cc:23] [worker7]: Begin loading rfile...
I0624 20:37:36.095073 17645 fragment_loader.cc:23] [worker6]: Begin loading rfile...
I0624 20:37:35.724373 30372 fragment_loader.cc:23] [worker5]: Begin loading rfile...
I0624 20:37:36.067687 23633 fragment_loader.cc:23] [worker4]: Begin loading rfile...
I0624 20:37:37.258740 30372 fragment_loader.cc:51] [worker5]: Finished loading rfile...
I0624 20:38:17.845139 30379 pagerankX.cc:148] fid: 20	update_sum5.62801
I0624 20:38:17.845166 30379 pagerankX.cc:154] TrainLog: fid-20;0.002169;28050;61599;89649;414279;37304;
I0624 20:38:18.206543 25137 pagerankX.cc:154] TrainLog: fid-95;0.003304;28054;70737;98791;372638;65825;
I0624 20:38:18.256685 17943 pagerankX.cc:148] fid: 30	update_sum0.689789
I0624 20:38:18.093103 16977 pagerankX.cc:154] TrainLog: fid-176;0.001992;28073;27157;55230;235355;15660;
I0624 20:38:18.199156  7724 pagerankX.cc:148] fid: 42	update_sum13.1387
I0624 20:38:17.845238 30392 pagerankX.cc:154] TrainLog: fid-124;0.002211;28073;28659;56732;232118;24509;
I0624 20:38:18.206593 25142 pagerankX.cc:148] fid: 135	update_sum1.78468
I0624 20:38:18.256702 17943 pagerankX.cc:154] TrainLog: fid-30;0.00342;28066;47344;75410;397310;9518;
I0624 20:38:18.256702 17961 pagerankX.cc:148] fid: 174	update_sum6.3021
I0624 20:38:18.093191 16975 pagerankX.cc:154] TrainLog: fid-160;0.003296;28070;46278;74348;347985;38403;
I0624 20:38:18.199193  7724 pagerankX.cc:154] TrainLog: fid-42;0.00356;28076;125198;153274;640751;92159;
I0624 20:38:17.845271 30400 pagerankX.cc:148] fid: 188	update_sum2.26668
I0624 20:38:18.206607 25142 pagerankX.cc:154] TrainLog: fid-135;0.002548;28022;81579;109601;562057;29547;
I0624 20:38:18.256727 17961 pagerankX.cc:154] TrainLog: fid-174;0.001726;28057;47294;75351;347369;28206;
I0624 20:38:17.845286 30400 pagerankX.cc:154] TrainLog: fid-188;0.001088;28077;23941;52018;177548;14149;
I0624 20:38:18.256839 17952 pagerankX.cc:154] TrainLog: fid-102;0.003509;28075;58343;86418;369814;36541;
I0624 20:38:18.199411  7719 pagerankX.cc:148] fid: 2	update_sum11.203
I0624 20:38:18.199440  7719 pagerankX.cc:154] TrainLog: fid-2;0.003805;28060;108036;136096;671371;87034;
I0624 20:38:17.845576 30384 pagerankX.cc:154] TrainLog: fid-60;0.002576;28063;28876;56939;315402;27338;
I0624 20:38:18.256960 17944 pagerankX.cc:148] fid: 38	update_sum3.91029
I0624 20:38:18.256988 17944 pagerankX.cc:154] TrainLog: fid-38;0.003663;28075;68470;96545;725007;52946;
I0624 20:38:18.257138 17941 pagerankX.cc:154] TrainLog: fid-14;0.002463;28078;30744;58822;299107;18624;
I0624 20:38:18.199693  7740 pagerankX.cc:148] fid: 170	update_sum2.51276
I0624 20:38:18.257192 17960 pagerankX.cc:148] fid: 166	update_sum2.04834
I0624 20:38:18.257210 17960 pagerankX.cc:154] TrainLog: fid-166;0.003074;28074;97926;126000;669708;31840;
I0624 20:38:18.199697  7738 pagerankX.cc:154] TrainLog: fid-154;0.003172;28050;48213;76263;333487;35801;
I0624 20:38:18.199731  7740 pagerankX.cc:154] TrainLog: fid-170;0.003081;28079;70652;98731;645818;25158;
I0624 20:38:18.152024 16613 pagerankX.cc:154] TrainLog: fid-97;0.003744;27934;49005;76939;547706;27329;
I0624 20:38:18.199929  7721 pagerankX.cc:154] TrainLog: fid-18;0.004291;28065;59860;87925;455061;60397;
I0624 20:38:17.845969 30398 pagerankX.cc:148] fid: 172	update_sum5.58557
I0624 20:38:17.845985 30398 pagerankX.cc:154] TrainLog: fid-172;0.00139;25538;34646;60184;235924;18596;
I0624 20:38:17.846055 30385 pagerankX.cc:154] TrainLog: fid-68;0.003026;28072;42664;70736;317607;32457;
I0624 20:38:17.846086 30387 pagerankX.cc:148] fid: 84	update_sum2.48109
I0624 20:38:17.846101 30387 pagerankX.cc:154] TrainLog: fid-84;0.001391;28077;41678;69755;258776;17620;
I0624 20:38:17.846174 30394 pagerankX.cc:148] fid: 140	update_sum4.88681
I0624 20:38:18.094053 16976 pagerankX.cc:154] TrainLog: fid-168;0.002988;28077;49077;77154;353850;39137;
I0624 20:38:17.846190 30394 pagerankX.cc:154] TrainLog: fid-140;0.002018;24704;97357;122061;357895;40814;
I0624 20:38:18.257712 17959 pagerankX.cc:148] fid: 158	update_sum9.72074
I0624 20:38:18.257730 17959 pagerankX.cc:154] TrainLog: fid-158;0.003061;28063;84742;112805;608259;72644;
I0624 20:38:17.846218 30395 pagerankX.cc:148] fid: 148	update_sum6.76421
I0624 20:38:17.846236 30395 pagerankX.cc:154] TrainLog: fid-148;0.001291;28038;41984;70022;234177;17109;
I0624 20:38:17.846426 30380 pagerankX.cc:154] TrainLog: fid-28;0.003436;28075;55867;83942;339102;42476;
I0624 20:38:18.152498 16623 pagerankX.cc:154] TrainLog: fid-177;0.003356;28065;46740;74805;454642;31486;
I0624 20:38:18.207764 25132 pagerankX.cc:154] TrainLog: fid-55;0.004536;28076;59780;87856;676992;62972;
I0624 20:38:18.152669 16612 pagerankX.cc:154] TrainLog: fid-89;0.003609;28068;72197;100265;363646;58739;
I0624 20:38:18.094460 16969 pagerankX.cc:154] TrainLog: fid-112;0.005063;28078;92681;120759;468111;68784;
I0624 20:38:17.846721 30377 pagerankX.cc:154] TrainLog: fid-4;0.003772;28074;56524;84598;328044;34548;
I0624 20:38:17.846796 30399 pagerankX.cc:148] fid: 180	update_sum4.41176
I0624 20:38:17.846843 30399 pagerankX.cc:154] TrainLog: fid-180;0.001648;28077;30104;58181;283971;16431;
I0624 20:38:17.846899 30391 pagerankX.cc:148] fid: 116	update_sum3.70515
I0624 20:38:17.846925 30391 pagerankX.cc:154] TrainLog: fid-116;0.003914;28069;84288;112357;877584;46330;
I0624 20:38:17.846951 30381 pagerankX.cc:154] TrainLog: fid-36;0.003952;28075;61817;89892;395353;54056;
I0624 20:38:18.200984  7734 pagerankX.cc:154] TrainLog: fid-122;0.004114;28075;60168;88243;565068;54285;
I0624 20:38:17.847081 30382 pagerankX.cc:154] TrainLog: fid-44;0.004082;28065;69268;97333;393961;62746;
I0624 20:38:18.094951 16972 pagerankX.cc:154] TrainLog: fid-136;0.003225;27400;47677;75077;321305;33843;
I0624 20:38:18.095695 16978 pagerankX.cc:154] TrainLog: fid-184;0.004458;28069;68765;96834;468907;50840;
I0624 20:38:17.848305 30397 pagerankX.cc:154] TrainLog: fid-164;0.003294;28036;54075;82111;371754;45667;
I0624 20:38:18.203685  7735 pagerankX.cc:154] TrainLog: fid-130;0.006787;28050;140793;168843;572161;79719;
I0624 20:38:18.156431 16616 pagerankX.cc:148] fid: 121	update_sum0.00301903
I0624 20:38:18.156460 16616 pagerankX.cc:154] TrainLog: fid-121;0.000139;7561;4035;11596;17144;112;
I0624 20:38:18.156572 16620 pagerankX.cc:148] fid: 153	update_sum0.357697
I0624 20:38:18.098415 16959 pagerankX.cc:148] fid: 32	update_sum0.369101
I0624 20:38:18.098441 16959 pagerankX.cc:154] TrainLog: fid-32;0.000427;9148;22659;31807;65556;3178;
I0624 20:38:18.156611 16620 pagerankX.cc:154] TrainLog: fid-153;0.000368;7179;17404;24583;53203;3586;
I0624 20:38:18.156764 16606 pagerankX.cc:148] fid: 41	update_sum0.487253
I0624 20:38:18.156790 16606 pagerankX.cc:154] TrainLog: fid-41;0.000538;22848;9647;32495;106968;1865;
I0624 20:38:18.098716 16957 pagerankX.cc:148] fid: 16	update_sum0.0428548
I0624 20:38:18.156929 16622 pagerankX.cc:148] fid: 169	update_sum0.0951349
I0624 20:38:18.156955 16622 pagerankX.cc:154] TrainLog: fid-169;0.000639;28076;13738;41814;119640;882;
I0624 20:38:18.098717 16966 pagerankX.cc:148] fid: 88	update_sum0.167028
I0624 20:38:18.157037 16609 pagerankX.cc:148] fid: 65	update_sum0.0252749
I0624 20:38:18.098747 16957 pagerankX.cc:154] TrainLog: fid-16;0.000732;28064;13168;41232;130536;987;
I0624 20:38:18.098753 16966 pagerankX.cc:154] TrainLog: fid-88;0.000787;28060;19652;47712;156910;2165;
I0624 20:38:18.157044 16615 pagerankX.cc:148] fid: 113	update_sum0.0645177
I0624 20:38:18.157068 16609 pagerankX.cc:154] TrainLog: fid-65;0.000787;27985;20022;48007;159542;833;
I0624 20:38:18.212386 25138 pagerankX.cc:148] fid: 103	update_sum0.690477
I0624 20:38:18.212414 25138 pagerankX.cc:154] TrainLog: fid-103;0.000402;12953;6185;19138;80562;1453;
I0624 20:38:18.098780 16964 pagerankX.cc:148] fid: 72	update_sum3.47325
I0624 20:38:18.098806 16964 pagerankX.cc:154] TrainLog: fid-72;0.000844;22083;23253;45336;167491;10960;
I0624 20:38:18.098811 16958 pagerankX.cc:148] fid: 24	update_sum4.00674
I0624 20:38:18.157076 16615 pagerankX.cc:154] TrainLog: fid-113;0.000827;28076;16520;44596;158538;1632;
I0624 20:38:18.157073 16605 pagerankX.cc:148] fid: 33	update_sum2.87856
I0624 20:38:17.851128 30388 pagerankX.cc:148] fid: 92	update_sum0.782073
I0624 20:38:17.851155 30388 pagerankX.cc:154] TrainLog: fid-92;0.000763;27072;15957;43029;134940;2951;
I0624 20:38:18.212433 25140 pagerankX.cc:148] fid: 119	update_sum0.0557187
I0624 20:38:18.098835 16958 pagerankX.cc:154] TrainLog: fid-24;0.00082;16530;26690;43220;147449;8835;
I0624 20:38:18.157096 16605 pagerankX.cc:154] TrainLog: fid-33;0.000778;21245;25920;47165;168185;7550;
I0624 20:38:18.205090  7737 pagerankX.cc:148] fid: 146	update_sum0.435097
I0624 20:38:18.205117  7737 pagerankX.cc:154] TrainLog: fid-146;0.000511;27677;5233;32910;114785;1136;
I0624 20:38:18.212450 25140 pagerankX.cc:154] TrainLog: fid-119;0.000485;27776;15217;42993;84009;923;
I0624 20:38:18.262559 17958 pagerankX.cc:148] fid: 150	update_sum0.0971188
I0624 20:38:18.262565 17950 pagerankX.cc:148] fid: 86	update_sum1.1512
I0624 20:38:18.262600 17958 pagerankX.cc:154] TrainLog: fid-150;0.000666;27796;14610;42406;127284;1731;
I0624 20:38:18.262611 17950 pagerankX.cc:154] TrainLog: fid-86;0.000683;24288;13735;38023;134072;4393;
I0624 20:38:18.098963 16967 pagerankX.cc:148] fid: 96	update_sum4.22743
I0624 20:38:18.205143  7739 pagerankX.cc:148] fid: 162	update_sum0.438144
I0624 20:38:17.851295 30396 pagerankX.cc:148] fid: 156	update_sum1.71418
I0624 20:38:18.212584 25128 pagerankX.cc:148] fid: 23	update_sum2.67066
I0624 20:38:18.262658 17963 pagerankX.cc:148] fid: 190	update_sum0.153504
I0624 20:38:18.098987 16967 pagerankX.cc:154] TrainLog: fid-96;0.001021;28053;33078;61131;205776;12993;
I0624 20:38:18.205163  7739 pagerankX.cc:154] TrainLog: fid-162;0.000586;7926;39048;46974;89837;5497;
I0624 20:38:17.851315 30396 pagerankX.cc:154] TrainLog: fid-156;0.000947;28006;18957;46963;171348;4381;
I0624 20:38:18.212610 25128 pagerankX.cc:154] TrainLog: fid-23;0.000617;17491;22181;39672;108210;9561;
I0624 20:38:18.099081 16956 pagerankX.cc:148] fid: 8	update_sum2.80855
I0624 20:38:18.157428 16604 pagerankX.cc:148] fid: 25	update_sum1.27855
I0624 20:38:18.157452 16604 pagerankX.cc:154] TrainLog: fid-25;0.001205;28077;19981;48058;282176;5280;
I0624 20:38:18.205298  7730 pagerankX.cc:148] fid: 90	update_sum0.475384
I0624 20:38:18.212620 25126 pagerankX.cc:148] fid: 7	update_sum0.207831
I0624 20:38:18.262746 17963 pagerankX.cc:154] TrainLog: fid-190;0.000799;28076;12705;40781;129749;1614;
I0624 20:38:18.099107 16956 pagerankX.cc:154] TrainLog: fid-8;0.001164;28066;28152;56218;261977;10065;
I0624 20:38:18.157481 16610 pagerankX.cc:148] fid: 73	update_sum2.13834
I0624 20:38:18.157503 16610 pagerankX.cc:154] TrainLog: fid-73;0.001239;28061;32260;60321;270826;8396;
I0624 20:38:17.851436 30383 pagerankX.cc:148] fid: 52	update_sum2.9121
I0624 20:38:18.212625 25131 pagerankX.cc:148] fid: 47	update_sum0.463268
I0624 20:38:18.099112 16962 pagerankX.cc:148] fid: 56	update_sum3.9306
I0624 20:38:18.157526 16621 pagerankX.cc:148] fid: 161	update_sum3.93391
I0624 20:38:18.205324  7730 pagerankX.cc:154] TrainLog: fid-90;0.000721;16882;22124;39006;122084;2919;
I0624 20:38:17.851446 30395 pagerankX.cc:148] fid: 148	update_sum4.02332
I0624 20:38:18.212661 25126 pagerankX.cc:154] TrainLog: fid-7;0.000668;25632;9132;34764;122590;2402;
I0624 20:38:18.262866 17942 pagerankX.cc:148] fid: 22	update_sum0.929683
I0624 20:38:18.099138 16962 pagerankX.cc:154] TrainLog: fid-56;0.001126;24463;32785;57248;202743;9840;
I0624 20:38:18.205328  7727 pagerankX.cc:148] fid: 66	update_sum1.25875
I0624 20:38:17.851466 30383 pagerankX.cc:154] TrainLog: fid-52;0.001091;27949;28987;56936;205841;8751;
I0624 20:38:17.851470 30395 pagerankX.cc:154] TrainLog: fid-148;0.001084;28038;41984;70022;234177;11376;
I0624 20:38:18.212671 25131 pagerankX.cc:154] TrainLog: fid-47;0.000666;18832;10368;29200;142081;3590;
I0624 20:38:18.262890 17942 pagerankX.cc:154] TrainLog: fid-22;0.000957;27900;13648;41548;201288;3574;
I0624 20:38:18.099200 16961 pagerankX.cc:148] fid: 48	update_sum0.35282
I0624 20:38:18.157544 16621 pagerankX.cc:154] TrainLog: fid-161;0.001069;22218;43983;66201;235550;12587;
I0624 20:38:18.205351  7727 pagerankX.cc:154] TrainLog: fid-66;0.000742;22346;18633;40979;133061;4252;
I0624 20:38:17.851577 30392 pagerankX.cc:148] fid: 124	update_sum4.02423
I0624 20:38:18.212739 25127 pagerankX.cc:148] fid: 15	update_sum0.446754
I0624 20:38:18.262894 17948 pagerankX.cc:148] fid: 70	update_sum2.71285
I0624 20:38:18.099225 16961 pagerankX.cc:154] TrainLog: fid-48;0.001211;28065;26737;54802;208281;2909;
I0624 20:38:18.157608 16617 pagerankX.cc:148] fid: 129	update_sum6.35181
I0624 20:38:18.205382  7731 pagerankX.cc:148] fid: 98	update_sum3.6639
I0624 20:38:18.262912 17948 pagerankX.cc:154] TrainLog: fid-70;0.001001;24454;21779;46233;193885;6464;
I0624 20:38:18.157634 16617 pagerankX.cc:154] TrainLog: fid-129;0.001313;22412;48463;70875;302710;17016;
I0624 20:38:18.205420  7731 pagerankX.cc:154] TrainLog: fid-98;0.000814;27487;23957;51444;141123;13000;
I0624 20:38:17.851603 30392 pagerankX.cc:154] TrainLog: fid-124;0.001212;28073;28659;56732;232118;14174;
I0624 20:38:18.212764 25127 pagerankX.cc:154] TrainLog: fid-15;0.000773;28062;18011;46073;147334;3001;
I0624 20:38:18.263028 17947 pagerankX.cc:148] fid: 62	update_sum3.01586
I0624 20:38:18.099490 16963 pagerankX.cc:148] fid: 64	update_sum2.78854
I0624 20:38:18.099506 16971 pagerankX.cc:148] fid: 128	update_sum3.11503
I0624 20:38:18.099515 16963 pagerankX.cc:154] TrainLog: fid-64;0.001553;27433;58598;86031;366121;13568;
I0624 20:38:18.099503 16955 pagerankX.cc:148] fid: 0	update_sum3.7838
I0624 20:38:18.099525 16971 pagerankX.cc:154] TrainLog: fid-128;0.000695;16290;40444;56734;146598;11631;
I0624 20:38:18.157788 16624 pagerankX.cc:148] fid: 185	update_sum3.31931
I0624 20:38:18.205435  7732 pagerankX.cc:148] fid: 106	update_sum1.03233
I0624 20:38:17.851763 30384 pagerankX.cc:148] fid: 60	update_sum3.46837
I0624 20:38:17.851794 30384 pagerankX.cc:154] TrainLog: fid-60;0.001419;28063;28876;56939;315402;15619;
I0624 20:38:18.212905 25136 pagerankX.cc:148] fid: 87	update_sum1.61989
I0624 20:38:18.263053 17947 pagerankX.cc:154] TrainLog: fid-62;0.001124;16719;36638;53357;226167;11228;
I0624 20:38:18.099537 16955 pagerankX.cc:154] TrainLog: fid-0;0.001592;28073;68326;96399;360628;19095;
I0624 20:38:18.157804 16619 pagerankX.cc:148] fid: 145	update_sum3.44538
I0624 20:38:18.157804 16624 pagerankX.cc:154] TrainLog: fid-185;0.00118;28039;24817;52856;221158;7318;
I0624 20:38:18.205461  7732 pagerankX.cc:154] TrainLog: fid-106;0.000856;25564;14921;40485;177512;5876;
I0624 20:38:17.851905 30377 pagerankX.cc:148] fid: 4	update_sum4.70272
I0624 20:38:18.212925 25136 pagerankX.cc:154] TrainLog: fid-87;0.000965;22423;28319;50742;194312;5921;
I0624 20:38:18.263108 17954 pagerankX.cc:148] fid: 118	update_sum0.619339
I0624 20:38:18.099548 16960 pagerankX.cc:148] fid: 40	update_sum1.6535
I0624 20:38:18.157829 16618 pagerankX.cc:148] fid: 137	update_sum2.17573
I0624 20:38:18.205622  7722 pagerankX.cc:148] fid: 26	update_sum2.48397
I0624 20:38:17.851927 30377 pagerankX.cc:154] TrainLog: fid-4;0.001586;28074;56524;84598;328044;16090;
I0624 20:38:18.212952 25134 pagerankX.cc:148] fid: 71	update_sum0.130654
I0624 20:38:18.099570 16960 pagerankX.cc:154] TrainLog: fid-40;0.001627;28066;33030;61096;396132;11880;
I0624 20:38:18.157866 16618 pagerankX.cc:154] TrainLog: fid-137;0.000896;28066;25031;53097;183683;8350;
I0624 20:38:17.851944 30385 pagerankX.cc:148] fid: 68	update_sum6.34388
I0624 20:38:18.212977 25134 pagerankX.cc:154] TrainLog: fid-71;0.000969;28069;19512;47581;216664;913;
I0624 20:38:18.263125 17954 pagerankX.cc:154] TrainLog: fid-118;0.000505;21284;10715;31999;96768;2241;
I0624 20:38:18.099638 16968 pagerankX.cc:148] fid: 104	update_sum3.15543
I0624 20:38:18.157843 16619 pagerankX.cc:154] TrainLog: fid-145;0.001526;28070;52604;80674;350227;17084;
I0624 20:38:18.205648  7722 pagerankX.cc:154] TrainLog: fid-26;0.001072;28037;23125;51162;185035;7131;
I0624 20:38:17.851971 30385 pagerankX.cc:154] TrainLog: fid-68;0.00158;28072;42664;70736;317607;19466;
I0624 20:38:18.213070 25133 pagerankX.cc:148] fid: 63	update_sum2.98046
I0624 20:38:18.263226 17962 pagerankX.cc:148] fid: 182	update_sum0.335476
I0624 20:38:18.099655 16968 pagerankX.cc:154] TrainLog: fid-104;0.00093;23245;26697;49942;199291;7754;
I0624 20:38:18.157888 16601 pagerankX.cc:148] fid: 1	update_sum2.6461
I0624 20:38:18.205659  7723 pagerankX.cc:148] fid: 34	update_sum3.41226
I0624 20:38:17.851994 30390 pagerankX.cc:148] fid: 108	update_sum0.140794
I0624 20:38:18.213095 25133 pagerankX.cc:154] TrainLog: fid-63;0.001086;28063;27962;56025;247243;8656;
I0624 20:38:18.263252 17962 pagerankX.cc:154] TrainLog: fid-182;0.001324;28076;37520;65596;268430;1506;
I0624 20:38:18.099822 16965 pagerankX.cc:148] fid: 80	update_sum2.88636
I0624 20:38:18.157912 16601 pagerankX.cc:154] TrainLog: fid-1;0.001664;26838;32376;59214;399901;6760;
I0624 20:38:18.205678  7720 pagerankX.cc:148] fid: 10	update_sum1.83883
I0624 20:38:17.852010 30380 pagerankX.cc:148] fid: 28	update_sum5.89604
I0624 20:38:18.213114 25129 pagerankX.cc:148] fid: 31	update_sum2.14039
I0624 20:38:18.263299 17951 pagerankX.cc:148] fid: 94	update_sum1.70748
I0624 20:38:18.099846 16965 pagerankX.cc:154] TrainLog: fid-80;0.001882;28075;34219;62294;441674;22579;
I0624 20:38:18.157946 16607 pagerankX.cc:148] fid: 49	update_sum3.40895
I0624 20:38:18.205706  7720 pagerankX.cc:154] TrainLog: fid-10;0.001122;24481;28261;52742;240672;8392;
I0624 20:38:18.213145 25129 pagerankX.cc:154] TrainLog: fid-31;0.001153;28077;34854;62931;267123;9054;
I0624 20:38:18.263326 17951 pagerankX.cc:154] TrainLog: fid-94;0.001399;25657;43013;68670;308732;9486;
I0624 20:38:18.205710  7725 pagerankX.cc:148] fid: 50	update_sum0.551875
I0624 20:38:17.852011 30390 pagerankX.cc:154] TrainLog: fid-108;0.000839;28065;14880;42945;174779;2198;
I0624 20:38:17.852046 30380 pagerankX.cc:154] TrainLog: fid-28;0.001675;28075;55867;83942;339102;24369;
I0624 20:38:18.213369 25141 pagerankX.cc:148] fid: 127	update_sum0.100286
I0624 20:38:18.263450 17946 pagerankX.cc:148] fid: 54	update_sum0.786009
I0624 20:38:18.157974 16607 pagerankX.cc:154] TrainLog: fid-49;0.001725;27750;39340;67090;410355;9727;
I0624 20:38:18.205739  7725 pagerankX.cc:154] TrainLog: fid-50;0.001129;23280;34912;58192;212902;4514;
I0624 20:38:17.852066 30389 pagerankX.cc:148] fid: 100	update_sum2.86869
I0624 20:38:18.263475 17946 pagerankX.cc:154] TrainLog: fid-54;0.00155;28079;45682;73761;332155;6996;
I0624 20:38:18.158195 16614 pagerankX.cc:148] fid: 105	update_sum0.817793
I0624 20:38:18.206027  7733 pagerankX.cc:148] fid: 114	update_sum1.76503
I0624 20:38:18.206053  7733 pagerankX.cc:154] TrainLog: fid-114;0.001447;21866;52142;74008;297677;11199;
I0624 20:38:17.852098 30389 pagerankX.cc:154] TrainLog: fid-100;0.00171;28069;50730;78799;363038;15091;
I0624 20:38:18.213395 25141 pagerankX.cc:154] TrainLog: fid-127;0.000897;28078;22936;51014;193746;912;
I0624 20:38:18.263478 17955 pagerankX.cc:148] fid: 126	update_sum3.1635
I0624 20:38:18.158212 16614 pagerankX.cc:154] TrainLog: fid-105;0.001128;28068;31885;59953;243356;6872;
I0624 20:38:18.206395  7726 pagerankX.cc:154] TrainLog: fid-58;0.001798;28074;21511;49585;242929;13882;
I0624 20:38:18.205690  7723 pagerankX.cc:154] TrainLog: fid-34;0.001106;26150;32676;58826;192746;11905;
I0624 20:38:17.852314 30379 pagerankX.cc:148] fid: 20	update_sum2.49884
I0624 20:38:17.852342 30379 pagerankX.cc:154] TrainLog: fid-20;0.001967;28050;61599;89649;414279;17175;
I0624 20:38:18.213515 25149 pagerankX.cc:148] fid: 191	update_sum1.76252
I0624 20:38:18.213531 25149 pagerankX.cc:154] TrainLog: fid-191;0.000905;24336;36605;60941;193902;9828;
I0624 20:38:18.213526 25130 pagerankX.cc:148] fid: 39	update_sum1.8353
I0624 20:38:18.213549 25130 pagerankX.cc:154] TrainLog: fid-39;0.001547;28076;44536;72612;343668;11140;
I0624 20:38:18.263504 17955 pagerankX.cc:154] TrainLog: fid-126;0.001559;26111;30885;56996;349911;6903;
I0624 20:38:18.158370 16602 pagerankX.cc:148] fid: 9	update_sum3.81644
I0624 20:38:18.206459  7729 pagerankX.cc:148] fid: 82	update_sum3.24245
I0624 20:38:18.206475  7729 pagerankX.cc:154] TrainLog: fid-82;0.001341;26049;51731;77780;268664;13665;
I0624 20:38:17.852409 30382 pagerankX.cc:148] fid: 44	update_sum7.97086
I0624 20:38:18.213601 25143 pagerankX.cc:148] fid: 143	update_sum1.61363
I0624 20:38:18.213621 25143 pagerankX.cc:154] TrainLog: fid-143;0.001148;16325;33087;49412;288826;9696;
I0624 20:38:18.263602 17952 pagerankX.cc:148] fid: 102	update_sum4.76297
I0624 20:38:18.263641 17952 pagerankX.cc:154] TrainLog: fid-102;0.001698;28075;58343;86418;369814;19449;
I0624 20:38:18.158385 16602 pagerankX.cc:154] TrainLog: fid-9;0.00132;28067;46571;74638;284830;15149;
I0624 20:38:18.206495  7742 pagerankX.cc:148] fid: 186	update_sum3.23261
I0624 20:38:17.852435 30382 pagerankX.cc:154] TrainLog: fid-44;0.002061;28065;69268;97333;393961;37598;
I0624 20:38:18.213709 25145 pagerankX.cc:148] fid: 159	update_sum1.95023
I0624 20:38:18.263885 17953 pagerankX.cc:148] fid: 110	update_sum3.59992
I0624 20:38:18.158596 16611 pagerankX.cc:148] fid: 81	update_sum1.70544
I0624 20:38:18.206512  7742 pagerankX.cc:154] TrainLog: fid-186;0.00117;28030;25969;53999;249700;9684;
I0624 20:38:17.852452 30400 pagerankX.cc:148] fid: 188	update_sum1.40089
I0624 20:38:18.213728 25145 pagerankX.cc:154] TrainLog: fid-159;0.001081;19521;42957;62478;227148;11549;
I0624 20:38:18.158612 16611 pagerankX.cc:154] TrainLog: fid-81;0.001143;28073;27233;55306;245605;7982;
I0624 20:38:17.852473 30400 pagerankX.cc:154] TrainLog: fid-188;0.001009;28077;23941;52018;177548;9086;
